Price,Close,High,Low,Open,Volume
Ticker,KC=F,KC=F,KC=F,KC=F,KC=F
Date,,,,,
2020-03-02,114.6500015258789,113.69999694824219,112.75,112.75,17
2020-03-03,121.05000305175781,120.75,118.30000305175781,118.69999694824219,119
2020-03-04,117.1500015258789,118.8499984741211,118.8499984741211,118.8499984741211,62
2020-03-05,109.8499984741211,115.44999694824219,115.0,115.0,82
2020-03-06,105.5999984741211,106.19999694824219,105.5999984741211,105.5999984741211,42
2020-03-09,108.94999694824219,109.6500015258789,103.69999694824219,103.69999694824219,36
2020-03-10,114.25,114.44999694824219,111.30000305175781,111.30000305175781,92
2020-03-11,111.55000305175781,111.55000305175781,111.55000305175781,111.55000305175781,12
2020-03-12,109.1500015258789,109.1500015258789,109.1500015258789,109.1500015258789,100
2020-03-13,107.05000305175781,111.3499984741211,107.5,111.1500015258789,62
2020-03-16,103.9000015258789,107.05000305175781,104.8499984741211,107.05000305175781,4
2020-03-17,102.9000015258789,104.4000015258789,102.80000305175781,104.4000015258789,13
2020-03-18,108.05000305175781,108.19999694824219,108.19999694824219,108.19999694824219,18
2020-03-19,116.6500015258789,114.1500015258789,111.5,114.1500015258789,23503
2020-03-20,119.69999694824219,120.05000305175781,114.0,114.0,24830
2020-03-23,121.25,124.9000015258789,116.5999984741211,120.6500015258789,26987
2020-03-24,125.5999984741211,126.05000305175781,120.80000305175781,121.44999694824219,21152
2020-03-25,129.9499969482422,130.39999389648438,122.3499984741211,126.19999694824219,25571
2020-03-26,124.6500015258789,130.64999389648438,124.05000305175781,128.39999389648438,17978
2020-03-27,115.8499984741211,123.3499984741211,115.6500015258789,123.3499984741211,19516
2020-03-30,119.30000305175781,120.8499984741211,116.19999694824219,116.19999694824219,14430
2020-03-31,119.55000305175781,120.4000015258789,116.4000015258789,118.6500015258789,14185
2020-04-01,116.0,119.0,114.0999984741211,117.75,17245
2020-04-02,119.3499984741211,120.0999984741211,116.5999984741211,116.8499984741211,17216
2020-04-03,114.9000015258789,119.19999694824219,114.30000305175781,118.55000305175781,15077
2020-04-06,116.6500015258789,117.80000305175781,112.4000015258789,114.8499984741211,18789
2020-04-07,119.9000015258789,120.9000015258789,117.0,117.05000305175781,22940
2020-04-08,119.80000305175781,120.75,118.05000305175781,120.0,20568
2020-04-09,118.5999984741211,122.0,116.9000015258789,120.0,20277
2020-04-13,119.75,120.5999984741211,116.5999984741211,118.94999694824219,14231
2020-04-14,117.19999694824219,120.3499984741211,115.75,119.9000015258789,14615
2020-04-15,120.19999694824219,121.19999694824219,114.5999984741211,117.0,9063
2020-04-16,118.5999984741211,120.8499984741211,117.9000015258789,119.8499984741211,7041
2020-04-17,116.05000305175781,119.5999984741211,115.69999694824219,118.30000305175781,10691
2020-04-20,113.6500015258789,116.75,113.05000305175781,116.30000305175781,5968
2020-04-21,109.6500015258789,113.55000305175781,109.3499984741211,113.0,8794
2020-04-22,110.5999984741211,112.0999984741211,109.6500015258789,109.6500015258789,124
2020-04-23,111.05000305175781,113.5999984741211,110.6500015258789,112.0,39
2020-04-24,105.19999694824219,109.44999694824219,105.0,109.44999694824219,35
2020-04-27,104.5999984741211,107.0,104.30000305175781,107.0,32
2020-04-28,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,113
2020-04-29,103.6500015258789,104.0999984741211,103.5,104.05000305175781,16
2020-04-30,104.6500015258789,104.0999984741211,102.6500015258789,103.75,14
2020-05-01,104.44999694824219,104.25,103.69999694824219,104.25,2
2020-05-04,105.55000305175781,103.9000015258789,103.4000015258789,103.9000015258789,0
2020-05-05,108.8499984741211,108.30000305175781,108.30000305175781,108.30000305175781,49
2020-05-06,109.3499984741211,109.1500015258789,107.75,107.80000305175781,6
2020-05-07,107.44999694824219,107.0,104.5999984741211,107.0,4
2020-05-08,110.0999984741211,109.4000015258789,108.25,108.25,2
2020-05-11,108.94999694824219,108.19999694824219,108.19999694824219,108.19999694824219,10
2020-05-12,105.5999984741211,107.75,107.75,107.75,1
2020-05-13,103.55000305175781,104.5,103.6500015258789,104.5,57
2020-05-14,104.9000015258789,105.3499984741211,105.3499984741211,105.3499984741211,4
2020-05-15,104.80000305175781,105.0,105.0,105.0,1
2020-05-18,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,17327
2020-05-19,107.05000305175781,108.69999694824219,106.30000305175781,107.5,11518
2020-05-20,105.6500015258789,107.6500015258789,105.30000305175781,106.75,12399
2020-05-21,104.75,106.75,104.19999694824219,105.75,19211
2020-05-22,103.5999984741211,105.1500015258789,102.3499984741211,104.75,0
2020-05-26,105.0999984741211,107.0999984741211,104.19999694824219,104.6500015258789,18345
2020-05-27,102.5,106.0,101.44999694824219,105.1500015258789,20950
2020-05-28,99.0999984741211,102.55000305175781,98.55000305175781,102.30000305175781,21073
2020-05-29,96.30000305175781,100.05000305175781,95.8499984741211,99.19999694824219,23795
2020-06-01,98.30000305175781,99.0,94.80000305175781,95.8499984741211,26971
2020-06-02,98.19999694824219,99.69999694824219,97.3499984741211,98.44999694824219,17761
2020-06-03,99.0999984741211,100.75,97.9000015258789,98.5,16879
2020-06-04,98.1500015258789,98.94999694824219,96.25,98.9000015258789,13953
2020-06-05,98.9000015258789,99.75,97.05000305175781,98.55000305175781,16818
2020-06-08,98.9000015258789,99.6500015258789,97.55000305175781,99.25,26561
2020-06-09,97.80000305175781,99.44999694824219,97.25,99.19999694824219,22764
2020-06-10,96.75,98.6500015258789,96.4000015258789,97.9000015258789,24680
2020-06-11,96.0,97.6500015258789,94.5999984741211,96.19999694824219,27278
2020-06-12,95.19999694824219,97.80000305175781,94.9000015258789,96.3499984741211,18281
2020-06-15,94.0,95.25,92.69999694824219,94.19999694824219,22016
2020-06-16,93.6500015258789,95.44999694824219,92.75,94.6500015258789,11584
2020-06-17,96.25,96.80000305175781,93.1500015258789,93.25,12234
2020-06-18,94.5999984741211,97.05000305175781,94.4000015258789,97.0,16437
2020-06-19,93.75,95.30000305175781,93.44999694824219,94.30000305175781,15815
2020-06-22,95.94999694824219,96.0999984741211,94.0,94.05000305175781,266
2020-06-23,96.25,97.55000305175781,95.75,96.25,30
2020-06-24,96.6500015258789,97.0999984741211,96.25,96.25,34
2020-06-25,94.8499984741211,97.0999984741211,94.55000305175781,96.6500015258789,45
2020-06-26,95.6500015258789,95.5999984741211,93.44999694824219,95.5999984741211,19
2020-06-29,98.6500015258789,101.44999694824219,98.44999694824219,100.44999694824219,16
2020-06-30,100.05000305175781,100.3499984741211,99.5,100.3499984741211,7
2020-07-01,103.05000305175781,102.80000305175781,102.05000305175781,102.80000305175781,4
2020-07-02,102.25,102.25,102.25,102.25,47
2020-07-06,97.19999694824219,97.3499984741211,97.3499984741211,97.3499984741211,0
2020-07-07,99.25,99.25,99.25,99.25,0
2020-07-08,98.94999694824219,98.94999694824219,98.94999694824219,98.94999694824219,0
2020-07-09,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,0
2020-07-10,96.1500015258789,96.94999694824219,95.44999694824219,96.80000305175781,4
2020-07-13,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789,0
2020-07-14,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219,0
2020-07-15,95.94999694824219,95.94999694824219,95.94999694824219,95.94999694824219,0
2020-07-16,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,8
2020-07-17,101.05000305175781,101.05000305175781,101.05000305175781,101.05000305175781,0
2020-07-20,98.5,98.5,98.5,98.5,0
2020-07-21,100.5,100.5,100.5,100.5,13941
2020-07-22,108.3499984741211,108.75,101.25,101.75,32829
2020-07-23,107.5,109.30000305175781,106.1500015258789,108.0999984741211,24990
2020-07-24,108.4000015258789,109.0999984741211,106.3499984741211,106.94999694824219,22539
2020-07-27,110.4000015258789,110.75,107.4000015258789,107.9000015258789,25735
2020-07-28,109.6500015258789,111.3499984741211,108.3499984741211,110.3499984741211,18617
2020-07-29,111.5999984741211,112.5999984741211,109.30000305175781,109.4000015258789,24211
2020-07-30,115.3499984741211,117.4000015258789,112.19999694824219,112.44999694824219,34126
2020-07-31,118.94999694824219,119.4000015258789,115.19999694824219,116.4000015258789,34771
2020-08-03,117.9000015258789,119.69999694824219,115.6500015258789,118.19999694824219,28190
2020-08-04,121.05000305175781,121.25,116.6500015258789,116.9000015258789,29406
2020-08-05,121.55000305175781,127.25,120.44999694824219,120.75,36843
2020-08-06,117.0,124.19999694824219,116.44999694824219,122.0,28501
2020-08-07,115.44999694824219,118.80000305175781,113.5999984741211,117.30000305175781,29392
2020-08-10,112.5999984741211,117.1500015258789,111.5999984741211,115.05000305175781,22719
2020-08-11,111.3499984741211,112.55000305175781,109.69999694824219,112.0,28553
2020-08-12,112.05000305175781,113.80000305175781,110.3499984741211,111.3499984741211,22667
2020-08-13,116.19999694824219,117.1500015258789,111.1500015258789,112.4000015258789,20874
2020-08-14,114.69999694824219,119.19999694824219,114.44999694824219,116.6500015258789,15520
2020-08-17,115.55000305175781,115.6500015258789,112.69999694824219,114.5999984741211,6996
2020-08-18,119.30000305175781,119.75,115.6500015258789,115.6500015258789,7201
2020-08-19,118.44999694824219,122.19999694824219,116.75,119.5,9248
2020-08-20,118.55000305175781,119.94999694824219,117.0,118.0,7088
2020-08-21,120.0999984741211,120.4000015258789,116.5,119.6500015258789,245
2020-08-24,120.25,122.5999984741211,119.44999694824219,120.4000015258789,119
2020-08-25,123.19999694824219,123.80000305175781,120.0,120.5,55
2020-08-26,122.80000305175781,127.5999984741211,122.0,125.5,72
2020-08-27,122.94999694824219,123.25,121.0,121.3499984741211,13
2020-08-28,127.0999984741211,127.0999984741211,123.5999984741211,123.5999984741211,54
2020-08-31,129.8000030517578,130.8000030517578,127.1500015258789,129.0500030517578,56
2020-09-01,131.89999389648438,132.3000030517578,130.8000030517578,132.25,22
2020-09-02,131.5,131.0500030517578,130.0,130.9499969482422,41
2020-09-03,131.60000610351562,131.3000030517578,131.0,131.3000030517578,11
2020-09-04,134.8000030517578,134.5,131.1999969482422,131.1999969482422,45
2020-09-08,132.8000030517578,129.5500030517578,128.25,129.0,17
2020-09-09,129.64999389648438,131.39999389648438,130.39999389648438,131.14999389648438,15
2020-09-10,132.5,132.5,132.5,132.5,5
2020-09-11,133.35000610351562,133.35000610351562,133.35000610351562,133.35000610351562,31
2020-09-14,123.55000305175781,128.64999389648438,124.1500015258789,128.14999389648438,118
2020-09-15,122.19999694824219,122.19999694824219,122.19999694824219,122.19999694824219,54
2020-09-16,120.55000305175781,123.8499984741211,120.69999694824219,123.8499984741211,8
2020-09-17,118.0999984741211,119.9000015258789,118.69999694824219,119.9000015258789,24
2020-09-18,113.5999984741211,118.3499984741211,115.75,118.3499984741211,20915
2020-09-21,112.0,113.44999694824219,110.80000305175781,113.0,32467
2020-09-22,110.6500015258789,114.80000305175781,110.3499984741211,112.55000305175781,22525
2020-09-23,110.5,112.5999984741211,109.05000305175781,110.80000305175781,24425
2020-09-24,111.1500015258789,112.0999984741211,110.25,110.75,17432
2020-09-25,113.6500015258789,114.30000305175781,110.8499984741211,111.75,18236
2020-09-28,109.55000305175781,114.75,108.69999694824219,113.80000305175781,21447
2020-09-29,109.55000305175781,110.4000015258789,108.30000305175781,109.0999984741211,21158
2020-09-30,110.94999694824219,112.75,109.4000015258789,110.25,21064
2020-10-01,107.05000305175781,111.5999984741211,106.4000015258789,110.94999694824219,27641
2020-10-02,108.94999694824219,110.0,104.9000015258789,106.5,23163
2020-10-05,107.19999694824219,109.69999694824219,106.5999984741211,108.6500015258789,19938
2020-10-06,107.6500015258789,109.4000015258789,107.0999984741211,107.5,15255
2020-10-07,109.5999984741211,111.0,106.19999694824219,107.69999694824219,20419
2020-10-08,110.25,112.1500015258789,107.9000015258789,110.1500015258789,18260
2020-10-09,111.55000305175781,112.44999694824219,110.25,110.25,15764
2020-10-12,109.1500015258789,113.3499984741211,108.55000305175781,111.0,15910
2020-10-13,110.0999984741211,111.1500015258789,108.69999694824219,109.30000305175781,14789
2020-10-14,109.5999984741211,111.69999694824219,109.19999694824219,110.05000305175781,14046
2020-10-15,109.5,111.3499984741211,106.5,109.55000305175781,22363
2020-10-16,107.25,111.0999984741211,106.8499984741211,109.6500015258789,14716
2020-10-19,106.05000305175781,108.6500015258789,105.5999984741211,106.55000305175781,16873
2020-10-20,104.9000015258789,107.25,104.0,107.05000305175781,17967
2020-10-21,104.1500015258789,106.8499984741211,103.3499984741211,104.80000305175781,15757
2020-10-22,106.69999694824219,107.44999694824219,103.19999694824219,103.69999694824219,22411
2020-10-23,105.5999984741211,107.0,104.75,106.4000015258789,11995
2020-10-26,106.6500015258789,107.1500015258789,104.30000305175781,104.80000305175781,14411
2020-10-27,106.94999694824219,108.19999694824219,106.1500015258789,106.75,16380
2020-10-28,105.0,106.6500015258789,104.6500015258789,106.44999694824219,15333
2020-10-29,104.5999984741211,105.19999694824219,102.94999694824219,105.0,16287
2020-10-30,104.4000015258789,105.80000305175781,103.69999694824219,104.55000305175781,18949
2020-11-02,102.80000305175781,104.9000015258789,102.3499984741211,103.9000015258789,18605
2020-11-03,103.44999694824219,106.25,102.75,102.80000305175781,24079
2020-11-04,103.0,103.94999694824219,102.1500015258789,103.6500015258789,18073
2020-11-05,105.94999694824219,106.80000305175781,103.55000305175781,103.9000015258789,29467
2020-11-06,106.94999694824219,108.0,105.94999694824219,106.55000305175781,18754
2020-11-09,106.8499984741211,109.3499984741211,106.3499984741211,107.3499984741211,26289
2020-11-10,107.30000305175781,107.6500015258789,105.3499984741211,106.75,28673
2020-11-11,109.0999984741211,110.55000305175781,107.80000305175781,108.0,25497
2020-11-12,110.0999984741211,110.69999694824219,108.75,109.3499984741211,27567
2020-11-13,109.25,110.55000305175781,108.6500015258789,110.1500015258789,11221
2020-11-16,115.6500015258789,116.19999694824219,109.80000305175781,109.94999694824219,12893
2020-11-17,116.19999694824219,116.6500015258789,114.19999694824219,115.94999694824219,15948
2020-11-18,119.75,121.0999984741211,116.3499984741211,116.5,11870
2020-11-19,120.6500015258789,121.0,118.6500015258789,119.80000305175781,203
2020-11-20,115.5,121.19999694824219,114.5,120.55000305175781,114
2020-11-23,114.44999694824219,116.6500015258789,114.3499984741211,116.6500015258789,39
2020-11-24,113.1500015258789,114.6500015258789,113.05000305175781,114.5,19
2020-11-25,114.5,115.1500015258789,114.05000305175781,114.3499984741211,38
2020-11-27,121.69999694824219,119.69999694824219,118.6500015258789,119.0,167
2020-11-30,120.69999694824219,121.4000015258789,118.9000015258789,121.3499984741211,51
2020-12-01,115.6500015258789,120.19999694824219,116.0999984741211,120.19999694824219,121
2020-12-02,116.8499984741211,116.0,116.0,116.0,36
2020-12-03,117.6500015258789,117.6500015258789,117.6500015258789,117.6500015258789,13
2020-12-04,115.3499984741211,116.80000305175781,115.4000015258789,116.80000305175781,7
2020-12-07,116.94999694824219,114.75,114.75,114.75,2
2020-12-08,117.0999984741211,117.0999984741211,117.0999984741211,117.0999984741211,11
2020-12-09,114.9000015258789,115.0999984741211,115.0999984741211,115.0999984741211,1
2020-12-10,118.55000305175781,118.55000305175781,118.55000305175781,118.55000305175781,0
2020-12-11,119.0999984741211,119.0,118.80000305175781,119.0,2
2020-12-14,123.55000305175781,123.8499984741211,122.5,122.5,3
2020-12-15,123.0999984741211,124.55000305175781,124.55000305175781,124.55000305175781,5
2020-12-16,125.05000305175781,126.0,126.0,126.0,29
2020-12-17,125.05000305175781,126.30000305175781,125.0,126.30000305175781,4
2020-12-18,123.69999694824219,123.69999694824219,123.69999694824219,123.69999694824219,17936
2020-12-21,124.30000305175781,125.44999694824219,120.4000015258789,124.25,19298
2020-12-22,124.19999694824219,126.5999984741211,122.9000015258789,123.9000015258789,15059
2020-12-23,124.55000305175781,125.94999694824219,123.9000015258789,124.05000305175781,10039
2020-12-24,125.94999694824219,127.6500015258789,124.5,124.5,9437
2020-12-28,123.3499984741211,126.5,121.5,125.75,13623
2020-12-29,125.4000015258789,125.9000015258789,123.19999694824219,123.94999694824219,11047
2020-12-30,125.4000015258789,126.75,124.6500015258789,125.30000305175781,10915
2020-12-31,128.25,129.0,125.5999984741211,125.69999694824219,15536
2021-01-04,126.1500015258789,129.39999389648438,125.25,128.39999389648438,21809
2021-01-05,125.0999984741211,126.55000305175781,122.30000305175781,125.94999694824219,22165
2021-01-06,120.9000015258789,125.55000305175781,120.5999984741211,125.0999984741211,27249
2021-01-07,121.0999984741211,122.75,119.3499984741211,121.0,17994
2021-01-08,123.69999694824219,124.05000305175781,119.19999694824219,120.30000305175781,23796
2021-01-11,121.44999694824219,123.19999694824219,118.75,122.30000305175781,21759
2021-01-12,121.4000015258789,122.69999694824219,120.0999984741211,121.0,16090
2021-01-13,125.25,126.0,121.4000015258789,121.4000015258789,22176
2021-01-14,127.3499984741211,127.9000015258789,123.25,125.44999694824219,22080
2021-01-15,128.14999389648438,131.75,126.80000305175781,127.3499984741211,32465
2021-01-19,127.1500015258789,128.75,124.6500015258789,126.0,19435
2021-01-20,125.19999694824219,127.05000305175781,123.4000015258789,126.55000305175781,19721
2021-01-21,126.44999694824219,127.30000305175781,124.75,125.80000305175781,13904
2021-01-22,124.05000305175781,126.30000305175781,122.8499984741211,125.69999694824219,18266
2021-01-25,123.25,124.94999694824219,122.1500015258789,123.0,18318
2021-01-26,124.5,125.9000015258789,123.25,123.4000015258789,16225
2021-01-27,125.5,126.1500015258789,123.0999984741211,124.55000305175781,16060
2021-01-28,124.0,126.9000015258789,123.55000305175781,125.5,16576
2021-01-29,122.94999694824219,124.69999694824219,122.05000305175781,124.1500015258789,20127
2021-02-01,125.3499984741211,127.30000305175781,122.44999694824219,122.6500015258789,24530
2021-02-02,123.4000015258789,126.0999984741211,122.69999694824219,125.44999694824219,18532
2021-02-03,123.94999694824219,124.8499984741211,122.69999694824219,123.0999984741211,14367
2021-02-04,124.05000305175781,124.69999694824219,120.19999694824219,124.5,32468
2021-02-05,124.5,125.8499984741211,123.80000305175781,124.6500015258789,25376
2021-02-08,124.0999984741211,124.80000305175781,123.30000305175781,124.19999694824219,24446
2021-02-09,122.94999694824219,124.30000305175781,122.5,124.05000305175781,22917
2021-02-10,121.0999984741211,123.55000305175781,120.25,122.94999694824219,35873
2021-02-11,121.19999694824219,121.75,120.5,121.05000305175781,24065
2021-02-12,121.1500015258789,122.3499984741211,120.25,120.9000015258789,12307
2021-02-16,124.3499984741211,124.9000015258789,121.1500015258789,121.4000015258789,18374
2021-02-17,125.69999694824219,125.9000015258789,123.3499984741211,125.0,12953
2021-02-18,127.5999984741211,127.75,125.9000015258789,125.9000015258789,285
2021-02-19,127.5,127.75,126.69999694824219,127.5999984741211,154
2021-02-22,133.4499969482422,134.10000610351562,126.19999694824219,127.0,44
2021-02-23,136.85000610351562,136.75,132.85000610351562,133.25,79
2021-02-24,135.64999389648438,137.75,136.9499969482422,137.0,90
2021-02-25,139.1999969482422,139.3000030517578,136.25,136.25,22
2021-02-26,136.85000610351562,139.0,138.39999389648438,139.0,44
2021-03-01,135.14999389648438,138.4499969482422,132.60000610351562,138.4499969482422,38
2021-03-02,133.1999969482422,134.64999389648438,132.0,136.14999389648438,5
2021-03-03,131.14999389648438,133.75,130.0,133.75,21
2021-03-04,128.39999389648438,128.25,128.25,128.25,2
2021-03-05,128.75,131.0500030517578,128.4499969482422,131.0500030517578,5
2021-03-08,129.0500030517578,129.0500030517578,129.0500030517578,129.0500030517578,0
2021-03-09,128.89999389648438,129.5500030517578,129.5500030517578,129.5500030517578,2
2021-03-10,129.35000610351562,129.14999389648438,128.8000030517578,129.14999389648438,2
2021-03-11,131.8000030517578,131.89999389648438,131.89999389648438,131.89999389648438,2
2021-03-12,132.4499969482422,132.4499969482422,132.4499969482422,132.4499969482422,5
2021-03-15,131.4499969482422,132.60000610351562,130.0,132.60000610351562,2
2021-03-16,133.8000030517578,131.5,130.0,131.5,7
2021-03-17,132.85000610351562,132.5,132.5,132.5,1
2021-03-18,126.4000015258789,134.39999389648438,128.60000610351562,133.6999969482422,9
2021-03-19,125.44999694824219,125.44999694824219,125.44999694824219,125.44999694824219,19903
2021-03-22,130.10000610351562,130.4499969482422,126.9000015258789,129.0,17089
2021-03-23,127.5999984741211,130.60000610351562,127.44999694824219,130.10000610351562,15769
2021-03-24,126.5,128.8000030517578,126.5,128.1999969482422,19142
2021-03-25,126.5999984741211,127.55000305175781,125.19999694824219,127.0,19492
2021-03-26,128.5,129.60000610351562,127.0999984741211,127.0999984741211,16764
2021-03-29,127.05000305175781,128.39999389648438,126.19999694824219,128.35000610351562,14233
2021-03-30,122.5999984741211,127.05000305175781,122.44999694824219,126.55000305175781,26447
2021-03-31,123.5,124.75,120.5,123.0,30040
2021-04-01,121.5999984741211,125.44999694824219,120.75,124.94999694824219,23923
2021-04-05,122.0999984741211,122.9000015258789,120.55000305175781,121.4000015258789,16091
2021-04-06,126.8499984741211,127.30000305175781,121.3499984741211,122.5,31610
2021-04-07,126.75,128.0,125.44999694824219,126.9000015258789,22703
2021-04-08,127.8499984741211,128.6999969482422,126.75,127.0,28825
2021-04-09,127.25,128.85000610351562,127.0,127.9000015258789,26961
2021-04-12,128.10000610351562,129.10000610351562,125.75,127.0,23948
2021-04-13,130.0500030517578,131.10000610351562,126.80000305175781,128.10000610351562,26333
2021-04-14,132.10000610351562,133.14999389648438,130.1999969482422,130.25,18260
2021-04-15,132.6999969482422,133.0,130.89999389648438,132.0500030517578,16691
2021-04-16,129.14999389648438,133.4499969482422,128.85000610351562,132.89999389648438,11393
2021-04-19,129.85000610351562,131.5500030517578,129.0500030517578,129.39999389648438,9477
2021-04-20,132.4499969482422,132.9499969482422,129.89999389648438,130.0500030517578,11447
2021-04-21,132.1999969482422,133.35000610351562,130.64999389648438,132.64999389648438,11569
2021-04-22,134.3000030517578,134.5,130.0,132.89999389648438,243
2021-04-23,136.85000610351562,138.5,134.85000610351562,134.85000610351562,61
2021-04-26,141.75,142.35000610351562,136.5,136.64999389648438,33
2021-04-27,144.35000610351562,144.5,142.4499969482422,142.4499969482422,8
2021-04-28,144.3000030517578,144.9499969482422,142.39999389648438,144.0,12
2021-04-29,141.39999389648438,145.8000030517578,141.35000610351562,145.8000030517578,21
2021-04-30,139.9499969482422,143.89999389648438,143.89999389648438,143.89999389648438,7
2021-05-03,138.75,140.35000610351562,138.85000610351562,139.89999389648438,18
2021-05-04,138.89999389648438,139.35000610351562,139.0,139.35000610351562,13
2021-05-05,148.5,143.39999389648438,142.9499969482422,142.9499969482422,2
2021-05-06,153.5,149.5,149.0,149.0,3
2021-05-07,152.3000030517578,152.0,150.9499969482422,152.0,3
2021-05-10,147.60000610351562,153.0,148.35000610351562,153.0,14
2021-05-11,147.89999389648438,149.1999969482422,147.0500030517578,149.1999969482422,43
2021-05-12,145.75,147.64999389648438,147.64999389648438,147.64999389648438,1
2021-05-13,145.64999389648438,145.64999389648438,145.64999389648438,145.64999389648438,0
2021-05-14,144.25,144.25,144.25,144.25,0
2021-05-17,145.0,146.0,146.0,146.0,5
2021-05-18,151.8000030517578,147.14999389648438,147.14999389648438,147.14999389648438,22294
2021-05-19,150.9499969482422,153.3000030517578,149.25,152.8000030517578,16271
2021-05-20,150.9499969482422,153.64999389648438,150.39999389648438,151.14999389648438,14906
2021-05-21,150.10000610351562,152.89999389648438,148.5,150.35000610351562,11426
2021-05-24,149.0,150.4499969482422,147.4499969482422,149.60000610351562,11455
2021-05-25,150.5,152.0,148.89999389648438,150.5,15427
2021-05-26,155.6999969482422,156.75,150.14999389648438,150.39999389648438,22600
2021-05-27,155.35000610351562,157.25,154.5500030517578,156.5500030517578,18912
2021-05-28,162.35000610351562,163.14999389648438,156.35000610351562,156.35000610351562,30128
2021-06-01,161.0500030517578,166.75,159.3000030517578,162.0,32562
2021-06-02,161.14999389648438,165.35000610351562,160.3000030517578,161.6999969482422,18946
2021-06-03,157.60000610351562,162.10000610351562,156.10000610351562,160.89999389648438,25907
2021-06-04,161.64999389648438,162.0,155.1999969482422,157.85000610351562,26824
2021-06-07,160.14999389648438,163.60000610351562,158.89999389648438,161.8000030517578,31178
2021-06-08,157.6999969482422,161.9499969482422,157.1999969482422,160.3000030517578,30120
2021-06-09,157.1999969482422,159.60000610351562,155.85000610351562,157.6999969482422,27098
2021-06-10,158.6999969482422,159.3000030517578,156.64999389648438,158.0500030517578,34667
2021-06-11,157.4499969482422,160.6999969482422,157.1999969482422,159.60000610351562,32759
2021-06-14,154.10000610351562,156.60000610351562,151.5500030517578,156.60000610351562,25267
2021-06-15,151.1999969482422,154.75,150.75,154.3000030517578,19013
