data,valor
,SB=F
2020-01-02,13.130000114440918
2020-01-03,13.3100004196167
2020-01-06,13.729999542236328
2020-01-07,13.59000015258789
2020-01-08,13.470000267028809
2020-01-09,13.710000038146973
2020-01-10,14.069999694824219
2020-01-13,14.15999984741211
2020-01-14,14.319999694824219
2020-01-15,14.520000457763672
2020-01-16,14.430000305175781
2020-01-17,14.449999809265137
2020-01-21,14.550000190734863
2020-01-22,14.65999984741211
2020-01-23,14.569999694824219
2020-01-24,14.390000343322754
2020-01-27,14.210000038146973
2020-01-28,14.539999961853027
2020-01-29,14.489999771118164
2020-01-30,14.59000015258789
2020-01-31,14.609999656677246
2020-02-03,14.890000343322754
2020-02-04,14.710000038146973
2020-02-05,14.729999542236328
2020-02-06,14.739999771118164
2020-02-07,14.920000076293945
2020-02-10,15.039999961853027
2020-02-11,15.40999984741211
2020-02-12,15.779999732971191
2020-02-13,15.15999984741211
2020-02-14,15.0600004196167
2020-02-18,15.279999732971191
2020-02-19,15.579999923706055
2020-02-20,15.399999618530273
2020-02-21,15.59000015258789
2020-02-24,15.270000457763672
2020-02-25,15.149999618530273
2020-02-26,14.789999961853027
2020-02-27,14.390000343322754
2020-02-28,14.460000038146973
2020-03-02,13.8100004196167
2020-03-03,13.760000228881836
2020-03-04,13.470000267028809
2020-03-05,13.420000076293945
2020-03-06,13.020000457763672
2020-03-09,12.609999656677246
2020-03-10,12.59000015258789
2020-03-11,12.260000228881836
2020-03-12,11.619999885559082
2020-03-13,11.699999809265137
2020-03-16,11.09000015258789
2020-03-17,10.890000343322754
2020-03-18,10.670000076293945
2020-03-19,10.59000015258789
2020-03-20,10.90999984741211
2020-03-23,11.039999961853027
2020-03-24,11.270000457763672
2020-03-25,11.40999984741211
2020-03-26,11.329999923706055
2020-03-27,11.100000381469727
2020-03-30,10.729999542236328
2020-03-31,10.420000076293945
2020-04-01,10.039999961853027
2020-04-02,10.289999961853027
2020-04-03,10.3100004196167
2020-04-06,10.449999809265137
2020-04-07,10.380000114440918
2020-04-08,10.369999885559082
2020-04-09,10.430000305175781
2020-04-13,10.170000076293945
2020-04-14,10.050000190734863
2020-04-15,10.15999984741211
2020-04-16,10.15999984741211
2020-04-17,10.369999885559082
2020-04-20,10.0600004196167
2020-04-21,9.75
2020-04-22,9.829999923706055
2020-04-23,9.84000015258789
2020-04-24,9.729999542236328
2020-04-27,9.210000038146973
2020-04-28,9.34000015258789
2020-04-29,9.760000228881836
2020-04-30,10.390000343322754
2020-05-01,10.970000267028809
2020-05-04,10.399999618530273
2020-05-05,10.779999732971191
2020-05-06,10.270000457763672
2020-05-07,10.329999923706055
2020-05-08,10.289999961853027
2020-05-11,10.119999885559082
2020-05-12,10.25
2020-05-13,10.260000228881836
2020-05-14,10.460000038146973
2020-05-15,10.380000114440918
2020-05-18,10.800000190734863
2020-05-19,10.850000381469727
2020-05-20,11.1899995803833
2020-05-21,10.979999542236328
2020-05-22,10.930000305175781
2020-05-26,11.050000190734863
2020-05-27,10.800000190734863
2020-05-28,10.800000190734863
2020-05-29,10.90999984741211
2020-06-01,11.0
