data,valor
,ZC=F
2022-02-25,659.5
2022-02-28,697.5
2022-03-01,739.75
2022-03-02,739.0
2022-03-03,751.25
2022-03-04,756.5
2022-03-07,749.25
2022-03-08,754.5
2022-03-09,735.0
2022-03-10,757.75
2022-03-11,764.5
2022-03-14,728.25
2022-03-15,758.0
2022-03-16,730.0
2022-03-17,754.5
2022-03-18,741.75
2022-03-21,756.25
2022-03-22,753.0
2022-03-23,757.75
2022-03-24,748.25
2022-03-25,754.0
2022-03-28,748.5
2022-03-29,726.25
2022-03-30,738.0
2022-03-31,748.75
2022-04-01,735.0
2022-04-04,750.5
2022-04-05,759.75
2022-04-06,756.5
2022-04-07,757.75
2022-04-08,768.75
2022-04-11,764.5
2022-04-12,776.25
2022-04-13,783.5
2022-04-14,790.25
2022-04-18,813.25
2022-04-19,804.0
2022-04-20,815.75
2022-04-21,799.25
2022-04-22,793.0
2022-04-25,800.25
2022-04-26,803.25
2022-04-27,815.5
2022-04-28,816.0
2022-04-29,818.25
2022-05-02,813.0
2022-05-03,800.75
2022-05-04,798.5
2022-05-05,803.75
2022-05-06,792.25
2022-05-09,784.5
2022-05-10,786.5
2022-05-11,802.25
2022-05-12,813.5
2022-05-13,794.5
2022-05-16,809.5
2022-05-17,800.75
2022-05-18,781.5
2022-05-19,783.25
2022-05-20,778.75
2022-05-23,786.25
2022-05-24,771.75
2022-05-25,772.25
2022-05-26,765.0
2022-05-27,777.25
2022-05-31,753.5
2022-06-01,731.25
2022-06-02,730.25
2022-06-03,727.0
2022-06-06,742.5
2022-06-07,757.0
2022-06-08,764.5
2022-06-09,773.0
2022-06-10,773.25
2022-06-13,769.25
2022-06-14,768.25
2022-06-15,774.0
2022-06-16,788.25
2022-06-17,784.5
2022-06-21,760.75
2022-06-22,768.0
2022-06-23,746.75
2022-06-24,750.25
2022-06-27,744.25
2022-06-28,759.5
2022-06-29,770.25
2022-06-30,743.75
2022-07-01,754.5
2022-07-05,736.0
2022-07-06,744.25
2022-07-07,747.0
2022-07-08,778.25
2022-07-11,781.25
2022-07-12,732.75
2022-07-13,740.0
2022-07-14,695.0
2022-07-15,604.25
2022-07-18,612.25
2022-07-19,596.75
2022-07-20,592.25
2022-07-21,575.75
2022-07-22,564.25
2022-07-25,580.0
2022-07-26,597.0
2022-07-27,600.25
2022-07-28,615.0
2022-07-29,616.25
2022-08-01,607.0
2022-08-02,591.25
2022-08-03,591.5
2022-08-04,602.25
2022-08-05,610.25
2022-08-08,608.5
2022-08-09,615.5
2022-08-10,621.25
2022-08-11,629.25
2022-08-12,639.75
2022-08-15,626.75
2022-08-16,611.0
2022-08-17,615.0
2022-08-18,619.75
2022-08-19,626.0
2022-08-22,633.5
2022-08-23,660.0
2022-08-24,665.75
2022-08-25,657.5
2022-08-26,668.75
2022-08-29,683.75
2022-08-30,679.75
2022-08-31,673.75
2022-09-01,658.25
2022-09-02,669.0
2022-09-06,680.75
2022-09-07,676.75
2022-09-08,674.5
2022-09-09,698.5
2022-09-12,712.25
2022-09-13,709.0
2022-09-14,709.0
2022-09-15,677.5
2022-09-16,677.25
2022-09-19,678.25
2022-09-20,692.0
2022-09-21,685.5
2022-09-22,688.25
2022-09-23,676.75
2022-09-26,666.25
2022-09-27,667.5
2022-09-28,670.5
2022-09-29,669.5
2022-09-30,677.5
2022-10-03,680.75
2022-10-04,683.0
2022-10-05,684.0
2022-10-06,675.5
2022-10-07,683.25
2022-10-10,698.25
2022-10-11,693.0
2022-10-12,693.0
2022-10-13,697.75
2022-10-14,689.75
2022-10-17,683.5
2022-10-18,681.0
2022-10-19,678.25
2022-10-20,684.0
2022-10-21,684.25
2022-10-24,681.5
2022-10-25,686.25
2022-10-26,685.0
2022-10-27,682.25
2022-10-28,680.75
2022-10-31,691.5
2022-11-01,697.75
2022-11-02,687.5
2022-11-03,679.25
2022-11-04,681.0
2022-11-07,675.75
2022-11-08,667.5
2022-11-09,664.5
2022-11-10,653.25
2022-11-11,658.0
2022-11-14,657.25
2022-11-15,666.75
2022-11-16,665.25
2022-11-17,667.5
2022-11-18,667.75
2022-11-21,659.5
2022-11-22,656.75
2022-11-23,663.25
2022-11-25,668.0
2022-11-28,668.75
2022-11-29,665.75
2022-11-30,662.0
2022-12-01,650.0
2022-12-02,635.0
2022-12-05,628.75
2022-12-06,625.5
2022-12-07,627.75
2022-12-08,632.0
2022-12-09,634.75
2022-12-12,641.25
2022-12-13,643.75
2022-12-14,639.0
2022-12-15,653.5
2022-12-16,653.0
2022-12-19,647.25
2022-12-20,652.0
2022-12-21,662.25
2022-12-22,660.5
2022-12-23,666.25
2022-12-27,674.75
2022-12-28,682.75
2022-12-29,679.5
2022-12-30,678.5
2023-01-03,670.5
2023-01-04,653.75
2023-01-05,652.75
2023-01-06,654.0
2023-01-09,652.75
2023-01-10,655.0
2023-01-11,656.0
2023-01-12,671.0
2023-01-13,675.0
2023-01-17,685.25
2023-01-18,681.25
2023-01-19,677.25
2023-01-20,676.25
2023-01-23,666.25
2023-01-24,677.0
2023-01-25,674.75
2023-01-26,682.5
2023-01-27,683.0
2023-01-30,683.75
2023-01-31,679.75
2023-02-01,681.0
2023-02-02,675.25
2023-02-03,677.5
2023-02-06,679.0
2023-02-07,674.0
2023-02-08,678.5
2023-02-09,670.75
2023-02-10,680.5
2023-02-13,685.0
2023-02-14,682.25
2023-02-15,676.25
2023-02-16,676.0
2023-02-17,677.75
2023-02-21,680.5
2023-02-22,674.0
2023-02-23,660.25
2023-02-24,650.0
2023-02-27,642.75
2023-02-28,629.5
2023-03-01,640.5
2023-03-02,637.75
2023-03-03,645.25
2023-03-06,644.5
2023-03-07,642.0
2023-03-08,634.5
2023-03-09,618.5
2023-03-10,624.25
2023-03-13,624.5
2023-03-14,627.5
2023-03-15,626.5
2023-03-16,632.75
2023-03-17,634.25
2023-03-20,633.0
2023-03-21,630.0
2023-03-22,633.5
2023-03-23,631.75
2023-03-24,643.0
2023-03-27,648.25
2023-03-28,647.25
2023-03-29,650.5
2023-03-30,649.5
2023-03-31,660.5
2023-04-03,657.75
2023-04-04,653.75
2023-04-05,652.75
2023-04-06,643.5
2023-04-10,654.0
2023-04-11,651.0
2023-04-12,656.0
2023-04-13,652.25
2023-04-14,666.25
2023-04-17,676.5
2023-04-18,677.5
2023-04-19,672.25
2023-04-20,663.75
2023-04-21,663.25
2023-04-24,651.25
2023-04-25,646.5
2023-04-26,641.5
2023-04-27,627.0
2023-04-28,636.0
2023-05-01,639.5
2023-05-02,638.0
2023-05-03,645.25
2023-05-04,646.5
2023-05-05,653.25
2023-05-08,656.5
2023-05-09,642.25
2023-05-10,645.5
2023-05-11,632.5
2023-05-12,633.25
2023-05-15,592.5
2023-05-16,581.25
2023-05-17,561.5
2023-05-18,555.25
2023-05-19,554.5
2023-05-22,571.0
2023-05-23,577.5
2023-05-24,587.25
2023-05-25,590.75
2023-05-26,604.0
2023-05-30,594.0
2023-05-31,594.0
2023-06-01,592.5
2023-06-02,609.0
2023-06-05,597.5
2023-06-06,608.0
2023-06-07,604.25
2023-06-08,610.25
2023-06-09,604.25
2023-06-12,617.25
2023-06-13,612.5
2023-06-14,607.75
2023-06-15,623.25
2023-06-16,640.25
2023-06-20,643.75
2023-06-21,671.0
2023-06-22,660.5
2023-06-23,630.75
2023-06-26,637.25
2023-06-27,623.0
2023-06-28,590.0
